accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
OP535326	OP535326.1	MPXV_Nigeria_2018_5315	2018-06-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.992114964327186	1539	545	8	good	good	good	good	good		False	[2018.4150684931508:2018.4945205479453]
OP535327	OP535327.1	MPXV_Nigeria_2018_5307	2018-03-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9999949292375094	0	550	1	good	good	good	good	good		False	[2018.16301369863:2018.2452054794521]
OP535328	OP535328.1	MPXV_Nigeria_2018_5306	2018-03-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	1.0	0	548	0	good	good	good	good	good		False	[2018.16301369863:2018.2452054794521]
OP535329	OP535329.1	MPXV_Nigeria_2018_5305	2018-03-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9999898584750188	2	550	0	good	good	good	good	good		False	[2018.16301369863:2018.2452054794521]
OP535330	OP535330.1	MPXV_Nigeria_2018_5301	2018-02-XX	Africa	Nigeria	Imo		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9952994031712548	927	545	0	good	good	good	good	good		False	[2018.0863013698631:2018.1602739726027]
OP535331	OP535331.1	MPXV_Nigeria_2018_5300	2018-01-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9978601382289854	372	545	0	good	good	good	good	good		False	[2018.0013698630137:2018.0835616438355]
OP535332	OP535332.1	MPXV_Nigeria_2018_5232	2018-01-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9952334832588776	940	544	0	good	good	good	good	good		False	[2018.0013698630137:2018.0835616438355]
OP535333	OP535333.1	MPXV_Nigeria_2018_5231	2018-01-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	1.0	0	550	0	good	good	good	good	good		False	[2018.0013698630137:2018.0835616438355]
OP535334	OP535334.1	MPXV_Nigeria_2018_5223	2018-02-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9834236774183734	3132	537	0	good	good	good	good	good		False	[2018.0863013698631:2018.1602739726027]
OP535335	OP535335.1	MPXV_Nigeria_2017_2947	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A.3	0.9967547120060444	0	558	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535336	OP535336.1	MPXV_Nigeria_2017_2946	2017-10-XX	Africa	Nigeria	Enugu		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060444	0	551	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535337	OP535337.1	MPXV_Nigeria_2017_2945	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060444	0	554	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535338	OP535338.1	MPXV_Nigeria_2017_2944	2017-10-XX	Africa	Nigeria	Akwa-Ibom		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9658889807260318	6652	538	5	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535339	OP535339.1	MPXV_Nigeria_2017_2915	2017-10-XX	Africa	Nigeria	Enugu		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9900613055185108	1943	543	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535340	OP535340.1	MPXV_Nigeria_2017_2888	2017-10-XX	Africa	Nigeria	Akwa-Ibom		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060444	0	547	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535341	OP535341.1	MPXV_Nigeria_2017_2886	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060444	0	551	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP536790	OP536790.1	9000416	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.2	0.997865208991476	421	605	0	good	good	good	good	good	NBT03_gp174:127-177	False	[2022.5821917808219:2022.664383561644]
OP539886	OP539886.1	MPX/Human/USA/CA-LACPHL-MA00101/2022	2022-09-01	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.9858272188388968	1247	602	0	good	good	good	good	good		False	2022.6671232876713
OP539915	OP539915.1	MPX/Human/USA/CA-LACPHL-MA00130/2022	2022-09-09	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.9651131540649768	5752	591	0	good	good	good	good	good		False	2022.6890410958904
OP555485	OP555485.1	Monkeypox/PT0389/2022	2022-07-12	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.9	0.9671008929612744	5768	594	0	good	good	good	good	good	OPG023:526-661	False	2022.527397260274
OP580601	OP580601.1	hMPX/USA/CA-LACPHL-MA00168/2022	2022-09-19	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.17	0.987444792073384	1231	602	0	good	good	good	good	good		False	2022.7164383561644
OP580613	OP580613.1	hMPX/USA/CA-LACPHL-MA00180/2022	2022-09-21	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9880532835722508	1664	607	0	good	good	good	good	good		False	2022.7219178082191
OP587251	OP587251.1	MPXV/Human/USA/CA-CDPH-MPX000022/2022	2022-07-12	North America	USA			Homo sapiens	2022-10-05		Probert et al.	Probert,W.,Espinosa,A.,Kath,C.,Haw,M.,O'Neil,R.,Bell,J.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9891434975077202	965	601	0	good	good	good	good	good		False	2022.527397260274
OP612674	OP612674.1	MPXV/003/19	2019-01-12	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.1	0.9963389094818188	15	560	0	good	good	good	good	good	OPG097:267-345	False	2019.031506849315
OP612675	OP612675.1	MPXV/007/19	2019-01-30	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A	0.9921808842395632	864	554	0	good	good	good	good	good		False	2019.0808219178082
OP612676	OP612676.1	MPXV/013/19	2019-02-20	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A	0.8840164495535193	20853	475	0	mediocre	good	good	bad	good	OPG001:25-247,OPG060:8-159,OPG070:94-274,OPG074:136-666,OPG109:117-796,OPG122:159-249,OPG137:174-319,OPG155:9-147,OPG188:454-504,OPG198:229-283	False	2019.1383561643836
OP612677	OP612677.1	MPXV/015/19	2019-03-12	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.3	0.9919476291649976	106	560	0	good	good	good	mediocre	good	OPG097:267-345,OPG109:117-796	False	2019.1931506849314
OP612678	OP612678.1	MPXV/017/19	2019-03-14	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A	0.9947213362473316	82	551	0	good	good	good	mediocre	good	OPG097:267-345,OPG109:117-796	False	2019.1986301369864
OP612679	OP612679.1	MPXV/018/19	2019-03-14	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.1	0.969641344969043	4522	545	0	good	good	good	mediocre	good	OPG002:23-350,OPG003:454-589,OPG063:222-480,OPG123:344-632	False	2019.1986301369864
OP612680	OP612680.1	MPXV/021/19	2019-04-01	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A	0.9959586022950272	395	552	0	good	good	good	mediocre	good	OPG097:267-345,OPG138:7-191	False	2019.2479452054795
OP612681	OP612681.1	MPXV/039/19	2019-04-20	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.1	0.9833881820809396	2179	555	0	good	good	good	mediocre	good	OPG097:267-345,OPG138:7-191	False	2019.3
OP612682	OP612682.1	MPXV/040/19	2019-04-20	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.1	0.9979716950037776	0	563	0	good	good	good	good	good	OPG097:267-345	False	2019.3
OP612683	OP612683.1	MPXV/042/19	2019-04-18	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.1	0.9978702797539666	20	559	0	good	good	good	good	good	OPG097:267-345	False	2019.2945205479452
OP612684	OP612684.1	MPXV/046/19	2019-05-XX	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A	0.997089382330421	0	556	0	good	good	good	mediocre	good	OPG097:267-345,OPG109:117-796,OPG138:7-191	False	[2019.3301369863013:2019.4123287671232]
OP612685	OP612685.1	MPXV/052/19	2019-05-29	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.1	0.9972313636801566	146	558	0	good	good	good	good	good		False	2019.4068493150685
OP612686	OP612686.1	MPXV/053/19	2019-06-26	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.1	0.9979666242412872	0	566	0	good	good	good	good	good	OPG097:267-345	False	2019.4835616438356
OP612687	OP612687.1	MPXV/058/19	2019-07-11	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.1	0.9944272320228792	169	570	0	good	good	good	good	good	OPG047:483,OPG153:370-510	False	2019.5246575342467
OP612688	OP612688.1	MPXV/104/19	2019-11-02	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.1	0.997946341191325	5	570	0	good	good	good	good	good	OPG097:267-345	False	2019.83698630137
OP612689	OP612689.1	MPXV/111/19	2019-12-17	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.2	0.9937680328991072	270	556	0	good	good	good	good	good	OPG174:290-347	False	2019.9602739726026
OP612690	OP612690.1	MPXV/113/19	2019-12-17	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.2	0.9971299484303456	1	559	0	good	good	good	good	good	OPG174:290-347	False	2019.9602739726026
OP612691	OP612691.1	MPXV/191/20	2020-01-XX	Africa	Nigeria			Homo sapiens	2022-10-11		Ndodo et al.	Ndodo,N.,Ashcroft,J.,Lewandowski,K.,Yinka-Ogunleye,A.,Chukwu,C.,Ahmad,A.,King,D.,Akinpelu,A.,Maluquer de Motes,C.,Ribeca,P.,Summer,R.P.,Rambaut,A.,Chester,M.,Maishman,T.,Babatunde,O.,Mba,N.,Aruna,O.,Pullan,S.T.,Gannon,B.,Brown,C.,Ihekweazu,C.,Adetifa,I.,Ulaeto,D.O.	Defence Science and Technology Laboratory, Chemical, Biological and Radiological Sciences	IIb	hMPXV-1	A.2	0.9978499967040044	24	562	0	good	good	good	good	good	OPG174:290-347	False	[2020.0013661202186:2020.0833333333333]
